game_id,date_time_utc,home_score,away_score,home_team_id,away_team_id,referee_id,stadium_id,home_manager_id,away_manager_id,expanded_minutes,season_name,matchday,attendance,knockout_game,status,last_updated_utc,home_team,away_team
ljqErWEVQx,2023-03-18 23:30:00 UTC,2,1,a2lqRX2Mr0,mvzqoLZQap,kRQa9k8QKZ,NWMW84L5lz,9z5kKNb5A3,KPqjO38Q6v,103,2023,4,15412,False,FullTime,2023-03-21 00:28:38 UTC,New York Red Bulls,Columbus Crew
a35rE6jGML,2023-07-01 23:30:00 UTC,2,1,mvzqoLZQap,a2lqRX2Mr0,a35rgjLqL6,2vQ1eawQrA,KPqjO38Q6v,gpMO6j7Qzy,99,2023,22,20415,False,FullTime,2023-07-04 01:21:31 UTC,Columbus Crew,New York Red Bulls
zeQZ0lnj5K,2023-09-30 23:30:00 UTC,0,1,a2lqRX2Mr0,X0Oq66zq6D,xW5pE3Yqg1,NWMW84L5lz,gpMO6j7Qzy,gOMnBPJMwN,100,2023,35,20347,False,FullTime,2023-10-04 10:54:15 UTC,New York Red Bulls,Chicago Fire FC
odMX0jLJMY,2023-04-30 00:30:00 UTC,1,1,X0Oq66zq6D,a2lqRX2Mr0,jYQJnoVQGR,gpMOzdEQzy,2vQ1A60QrA,9z5kKNb5A3,102,2023,10,11432,False,FullTime,2023-05-03 08:40:15 UTC,Chicago Fire FC,New York Red Bulls
OlMlEYlw5L,2023-04-08 23:30:00 UTC,0,2,EKXMeX3Q64,mvzqoLZQap,9vQ2mPaqK6,xW5pwORMg1,OlMlzkgqLz,KPqjO38Q6v,107,2023,7,16891,False,FullTime,2023-04-11 01:31:44 UTC,D.C. United,Columbus Crew
vzqoEWDNMa,2023-03-05 00:30:00 UTC,2,0,mvzqoLZQap,EKXMeX3Q64,0Oq6vG2q6D,2vQ1eawQrA,KPqjO38Q6v,OlMlzkgqLz,100,2023,2,20391,False,FullTime,2023-03-07 20:25:53 UTC,Columbus Crew,D.C. United
7vQ7O0DDQD,2023-09-02 23:30:00 UTC,4,0,EKXMeX3Q64,X0Oq66zq6D,Vj58OwwM8n,xW5pwORMg1,OlMlzkgqLz,gOMnBPJMwN,96,2023,30,16075,False,FullTime,2023-09-06 02:30:00 UTC,D.C. United,Chicago Fire FC
Pk5L0REG5O,2023-04-02 00:30:00 UTC,0,0,X0Oq66zq6D,EKXMeX3Q64,aDQ0mkPMEv,gpMOzdEQzy,2vQ1A60QrA,OlMlzkgqLz,100,2023,6,8621,False,FullTime,2023-04-06 12:04:17 UTC,Chicago Fire FC,D.C. United
7VqG8GBYQv,2023-09-20 23:30:00 UTC,3,0,mvzqoLZQap,X0Oq66zq6D,a35rgjLqL6,2vQ1eawQrA,KPqjO38Q6v,gOMnBPJMwN,104,2023,33,20349,False,FullTime,2023-09-22 00:25:43 UTC,Columbus Crew,Chicago Fire FC
zeQZ0lzg5K,2023-06-11 00:30:00 UTC,1,2,X0Oq66zq6D,mvzqoLZQap,0x5gNljM7O,gpMOzdEQzy,gOMnBPJMwN,KPqjO38Q6v,103,2023,18,18892,False,FullTime,2023-06-13 08:33:05 UTC,Chicago Fire FC,Columbus Crew
