game_id,date_time_utc,home_score,away_score,home_team_id,away_team_id,referee_id,stadium_id,home_manager_id,away_manager_id,expanded_minutes,season_name,matchday,attendance,knockout_game,status,last_updated_utc,home_team,away_team
9z5knLllMA,2022-05-22 23:30:00 UTC,1,1,0KPqjA456v,Z2vQ1xlqrA,aDQ0mkPMEv,Vj58W84M8n,e7MzX0Oqr0,N6MmpyLQEG,96,2022,13,14233,False,FullTime,2022-05-26 07:53:57 UTC,San Jose Earthquakes,Sporting Kansas City
eV5DrEL9QK,2022-08-28 00:30:00 UTC,1,0,Z2vQ1xlqrA,0KPqjA456v,wvq9vKlQWn,NPqxy6XQ9d,N6MmpyLQEG,e7MzX0Oqr0,97,2022,27,18241,False,FullTime,2022-08-31 02:36:18 UTC,Sporting Kansas City,San Jose Earthquakes
KPqjO16BQ6,2022-09-18 02:30:00 UTC,1,1,0KPqjA456v,mKAqBBmqbg,Pk5LRpDQOW,Vj58W84M8n,e7MzX0Oqr0,KAqBwv7Qbg,98,2022,32,12355,False,FullTime,2022-09-21 12:16:22 UTC,San Jose Earthquakes,FC Dallas
NPqxrRmWM9,2022-08-14 01:00:00 UTC,4,1,mKAqBBmqbg,0KPqjA456v,2lqRymD5r0,eVq3alGMWO,KAqBwv7Qbg,e7MzX0Oqr0,96,2022,25,15106,False,FullTime,2022-08-17 21:31:18 UTC,FC Dallas,San Jose Earthquakes
EGMPOxJVQa,2022-03-13 02:00:00 UTC,2,0,pzeQZ6xQKw,Z2vQ1xlqrA,KPqjDeNM6v,9z5ka6gQA3,0Oq6VPgq6D,N6MmpyLQEG,99,2022,3,12387,False,FullTime,2022-03-16 11:21:50 UTC,Colorado Rapids,Sporting Kansas City
jYQJ3AjyMG,2022-05-19 00:30:00 UTC,2,1,Z2vQ1xlqrA,pzeQZ6xQKw,Pk5LRpDQOW,NPqxy6XQ9d,N6MmpyLQEG,0Oq6VPgq6D,104,2022,12,17233,False,FullTime,2022-05-22 12:28:20 UTC,Sporting Kansas City,Colorado Rapids
p6qbJkRbq0,2022-10-01 19:30:00 UTC,1,0,pzeQZ6xQKw,mKAqBBmqbg,jYQJnoVQGR,9z5ka6gQA3,0Oq6VPgq6D,KAqBwv7Qbg,98,2022,33,17193,False,FullTime,2022-10-05 06:55:16 UTC,Colorado Rapids,FC Dallas
EGMPOx3VQa,2022-04-10 00:30:00 UTC,3,1,mKAqBBmqbg,pzeQZ6xQKw,2lqRG1WQr0,eVq3alGMWO,KAqBwv7Qbg,0Oq6VPgq6D,96,2022,6,15893,False,FullTime,2022-04-13 08:51:47 UTC,FC Dallas,Colorado Rapids
NWMWPxe75l,2022-05-01 00:30:00 UTC,2,2,Z2vQ1xlqrA,mKAqBBmqbg,7VqG6KX5vW,NPqxy6XQ9d,N6MmpyLQEG,KAqBwv7Qbg,99,2022,9,17334,False,FullTime,2022-05-06 22:22:16 UTC,Sporting Kansas City,FC Dallas
gOMn9w2AQw,2022-10-09 21:00:00 UTC,2,1,mKAqBBmqbg,Z2vQ1xlqrA,2lqRymD5r0,eVq3alGMWO,KAqBwv7Qbg,N6MmpyLQEG,96,2022,34,19096,False,FullTime,2022-10-13 13:15:47 UTC,FC Dallas,Sporting Kansas City
